"date","open","high","low","close","volume","exchange","M20","M5"
2021-09-25,42839,42995,41663,42702,314802238.6184,"BTC/USD",45834.1,42944.8
2021-09-26,42702,43956,40784,43184,440345418.775,"BTC/USD",45358.25,43437.4
2021-09-27,43184,44387,42097,42154,465062187.3055,"BTC/USD",45122.4,43154
2021-09-28,42153,42777,40878,41020,445810390.1859,"BTC/USD",44870.45,42379.8
2021-09-29,41019,42601,40751,41521,406124177.1876,"BTC/USD",44626.9,42116.2
2021-09-30,41521,44136,41411,43830,430073176.4762,"BTC/USD",44575.45,42341.8
2021-10-01,43830,48498,43286,48168,747503235.7802,"BTC/USD",44725.35,43338.6
2021-10-02,48168,48367,47459,47668,445779071.9635,"BTC/USD",44807.55,44441.4
2021-10-03,47668,49261,47108,48232,387698374.4349,"BTC/USD",44970.9,45883.8
2021-10-04,48232,49537,46918,49239,681787327.4888,"BTC/USD",45075.6,47427.4
2021-10-05,49239,51920,49053,51495,644285849.4093,"BTC/USD",45243.2,48960.4
2021-10-06,51496,55781,50415,55341,1124666259.6906,"BTC/USD",45622.35,50395
2021-10-07,55341,55352,53395,53815,804679744.4462,"BTC/USD",45948.1,51624.4
2021-10-08,53815,56131,53651,53962,553047307.9534,"BTC/USD",46230.8,52770.4
2021-10-09,53962,55500,53682,54963,338059154.7439,"BTC/USD",46616.3,53915.2
2021-10-10,54963,56530,54102,54688,525941668.7634,"BTC/USD",47200.2,54553.8
2021-10-11,54684,57850,54455,57492,696069033.4263,"BTC/USD",48038.75,54984
2021-10-12,57492,57684,53900,56004,793667509.6482,"BTC/USD",48660.4,55421.8
2021-10-13,56004,57790,54233,57382,847998396.5971,"BTC/USD",49284.95,56105.8
2021-10-14,57382,58549,56709,57360,637233072.5744,"BTC/USD",50011,56585.2
2021-10-15,57360,62891,56869,61700,1063835475.8518,"BTC/USD",50960.9,57987.6
2021-10-16,61700,62359,60109,60878,493815470.9385,"BTC/USD",51845.6,58664.8
2021-10-17,60878,61727,58974,61533,498693355.4591,"BTC/USD",52814.55,59770.6
2021-10-18,61533,62703,59882,62026,777505564.1903,"BTC/USD",53864.85,60699.4
2021-10-19,62026,64511,61210,64312,754596256.9288,"BTC/USD",55004.4,62089.8
2021-10-20,64312,67082,63503,66022,767550223.725,"BTC/USD",56114,62954.2
2021-10-21,66022,66660,58555,62212,1124559820.292,"BTC/USD",56816.2,63221
2021-10-22,62212,63760,60000,60680,695236178.5994,"BTC/USD",57466.8,63050.4
2021-10-23,60680,61733,59592,61292,319789194.5901,"BTC/USD",58119.8,62903.6
2021-10-24,61292,61486,59481,60858,404761232.3236,"BTC/USD",58700.75,62212.8
2021-10-25,60858,63733,60648,63086,487997098.2526,"BTC/USD",59280.3,61625.6
2021-10-26,63086,63294,59811,60312,519769626.7019,"BTC/USD",59528.85,61245.6
2021-10-27,60318,61500,58000,58449,953205719.3046,"BTC/USD",59760.55,60799.4
2021-10-28,58449,62567,57556,60613,926555591.1235,"BTC/USD",60093.1,60663.6
2021-10-29,60613,62994,60171,62256,759118341.2095,"BTC/USD",60457.75,60943.2
2021-10-30,62256,62381,60690,61897,320640962.3143,"BTC/USD",60818.2,60705.4
2021-10-31,61897,62431,60000,61339,419762065.5868,"BTC/USD",61010.55,60910.8
2021-11-01,61339,62500,59345,60936,631423572.8973,"BTC/USD",61257.15,61408.2
2021-11-02,60936,64303,60634,63278,638850972.7042,"BTC/USD",61551.95,61941.2
2021-11-03,63278,63574,60250,62932,679692076.9038,"BTC/USD",61830.55,62076.4
2021-11-04,62932,63121,60730,61437,562181178.0535,"BTC/USD",61817.4,61984.4
2021-11-05,61437,62647,60780,61021,404617805.2698,"BTC/USD",61824.55,61920.8
2021-11-06,61021,61606,60111,61529,306044204.5454,"BTC/USD",61824.35,62039.4
2021-11-07,61529,63350,61391,63337,291118770.5847,"BTC/USD",61889.9,62051.2
2021-11-08,63337,67887,63337,67583,705296446.4437,"BTC/USD",62053.45,62981.4
2021-11-09,67583,68672,66211,66965,610136811.6091,"BTC/USD",62100.6,64087
2021-11-10,66967,69081,62782,64915,946003114.0789,"BTC/USD",62235.75,64865.8
2021-11-11,64899,65610,64128,64804,547259873.6162,"BTC/USD",62441.95,65520.8
2021-11-12,64801,65471,62298,64137,628437378.556,"BTC/USD",62584.2,65680.8
2021-11-13,64137,64994,63381,64390,397278848.5099,"BTC/USD",62760.8,65042.2
2021-11-14,64390,65541,63582,65527,490609660.1495,"BTC/USD",62882.85,64754.6
2021-11-15,65527,66381,63363,63616,629256324.5935,"BTC/USD",63048.05,64494.8
2021-11-16,63615,63616,58500,60096,1360529779.6095,"BTC/USD",63130.4,63553.2
2021-11-17,60096,60848,58250,60368,669069975.6597,"BTC/USD",63118.15,62799.4
2021-11-18,60368,60979,56498,56911,1008116951.6938,"BTC/USD",62850.9,61303.6
2021-11-19,56911,58367,55623,58117,746537819.9461,"BTC/USD",62661.9,59821.6
2021-11-20,58117,59887,57421,59744,402346962.626,"BTC/USD",62582.15,59047.2
2021-11-21,59744,60067,58545,58671,391240002.8957,"BTC/USD",62468.9,58762.2
2021-11-22,58671,59588,55629,56271,893024202.9763,"BTC/USD",62118.55,57942.8
2021-11-23,56271,57884,55285,57558,861668795.4159,"BTC/USD",61849.85,58072.2
2021-11-24,57558,57763,55896,57152,651769646.7449,"BTC/USD",61635.6,57879.2
2021-11-25,57152,59444,57000,58982,564455884,"BTC/USD",61533.65,57726.8
2021-11-26,58985,59198,53500,53747,1181665155.7186,"BTC/USD",61144.55,56742
2021-11-27,53755,55311,53635,54754,438833327.3874,"BTC/USD",60715.4,56438.6
2021-11-28,54754,57500,53258,57342,483680203.2438,"BTC/USD",60203.35,56395.4
2021-11-29,57342,58924,56721,57831,661229893.9801,"BTC/USD",59746.65,56531.2
2021-11-30,57831,59252,55900,56986,1174461166.6751,"BTC/USD",59350.2,56132
2021-12-01,56986,59112,56485,57221,713415915.4411,"BTC/USD",58971.05,56826.8
2021-12-02,57221,57428,55800,56519,752535730.3307,"BTC/USD",58590.15,57179.8
2021-12-03,56519,57681,51593,53643,928671841.5995,"BTC/USD",58052.8,56440
2021-12-04,53643,53885,41800,49243,1763940243.9654,"BTC/USD",57238.6,54722.4
2021-12-05,49243,49754,47787,49456,950445215.6587,"BTC/USD",56530.6,53216.4
2021-12-06,49456,50944,46948,50519,972329507.18,"BTC/USD",56051.75,51876
2021-12-07,50519,51989,50061,50638,713518055.3565,"BTC/USD",55565.25,50699.8
2021-12-08,50638,51295,48647,50526,561054840.838,"BTC/USD",55246,50076.4
2021-12-09,50526,50851,47334,47568,564211800.3424,"BTC/USD",54718.55,49741.4
2021-12-10,47568,50100,46900,47171,679985565.0611,"BTC/USD",54089.9,49284.4
2021-12-11,47171,49529,46782,49413,397408445.649,"BTC/USD",53627,49063.2
2021-12-12,49413,50816,48666,50095,495687933.1561,"BTC/USD",53318.2,48954.6
2021-12-13,50095,50219,45610,46718,671555368.9377,"BTC/USD",52776.2,48193
2021-12-14,46718,48706,46292,48375,537239013.141,"BTC/USD",52337.35,48354.4
2021-12-15,48374,49527,46551,48886,687799200.8382,"BTC/USD",51832.55,48697.4
2021-12-16,48895,49465,47524,47636,448648164.2691,"BTC/USD",51527,48342
2021-12-17,47636,48007,45434,46156,586737951.7249,"BTC/USD",51097.1,47554.2
2021-12-18,46157,47371,45520,46855,317527541.2731,"BTC/USD",50572.75,47581.6
2021-12-19,46855,48367,46441,46683,376248907.2884,"BTC/USD",50015.35,47243.2
2021-12-20,46683,47576,45569,46921,464550608.4286,"BTC/USD",49512.1,46850.2
2021-12-21,46921,49333,46658,48918,486512468.6523,"BTC/USD",49096.95,47106.6
2021-12-22,48918,49597,48447,48614,365308154.8564,"BTC/USD",48701.7,47598.2
2021-12-23,48614,51397,48034,50848,517965207.6496,"BTC/USD",48561.95,48396.8
2021-12-24,50848,51855,50430,50849,423954403.1842,"BTC/USD",48642.25,49230
2021-12-25,50850,51214,50158,50432,266048085.2406,"BTC/USD",48691.05,49932.2
2021-12-26,50432,51314,49460,50792,324272922.0468,"BTC/USD",48704.7,50307
2021-12-27,50799,52129,50473,50721,431103397.2451,"BTC/USD",48708.85,50728.4
2021-12-28,50721,50721,47310,47550,563175020.0047,"BTC/USD",48560.05,50068.8
2021-12-29,47550,48146,46089,46458,560378824.3939,"BTC/USD",48504.55,49190.6
2021-12-30,46458,47934,45922,47126,446086603.6727,"BTC/USD",48502.3,48529.4
2021-12-31,47126,48580,45650,46199,539404146.1723,"BTC/USD",48341.6,47610.8
2022-01-01,46199,47975,46199,47740,288187132.2408,"BTC/USD",48223.85,47014.6
2022-01-02,47740,48004,46648,47302,256969664.4121,"BTC/USD",48253.05,46965
2022-01-03,47301,48255,45696,46451,373136605.7544,"BTC/USD",48156.85,46963.6
2022-01-04,46451,47543,45511,45822,409750434.0605,"BTC/USD",48003.65,46702.8
2022-01-05,45822,47107,42426,43435,686591269.0201,"BTC/USD",47793.6,46150
2022-01-06,43444,43782,42417,43085,486268032.1011,"BTC/USD",47640.05,45219
2022-01-07,43085,43137,40600,41567,808958349.4737,"BTC/USD",47375.65,44072
2022-01-08,41567,42318,40519,41682,435662577.8464,"BTC/USD",47125.6,43118.2
2022-01-09,41682,42793,41158,41869,307354337.7341,"BTC/USD",46873,42327.6
2022-01-10,41869,42245,39645,41824,697984330.8085,"BTC/USD",46518.3,42005.4
2022-01-11,41824,43125,41276,42739,550144348.2089,"BTC/USD",46224.55,41936.2
2022-01-12,42738,44333,42464,43912,551069013.2865,"BTC/USD",45877.75,42405.2
2022-01-13,43912,44438,42329,42572,452866173.0932,"BTC/USD",45463.9,42583.2
2022-01-14,42572,43478,41765,43089,396848955.027,"BTC/USD",45096.75,42827.2
2022-01-15,43089,43816,42579,43099,216268718.8763,"BTC/USD",44712.1,43082.2
2022-01-16,43099,43492,42600,43095,184744538.5302,"BTC/USD",44330.8,43153.4
2022-01-17,43095,43203,41564,42216,268461889.5987,"BTC/USD",44064.1,42814.2
2022-01-18,42216,42722,41289,42362,348603209.2504,"BTC/USD",43859.3,42772.2
2022-01-19,42362,42579,41148,41667,433345429.8473,"BTC/USD",43586.35,42487.8
2022-01-20,41667,43511,40546,40664,464899559.6292,"BTC/USD",43309.6,42000.8
2022-01-21,40664,41107,35400,36444,1181191362.3432,"BTC/USD",42744.8,40670.6
2022-01-22,36444,36832,34017,35077,1202446999.7303,"BTC/USD",42133.55,39242.8
2022-01-23,35077,36532,34612,36268,452971631.1769,"BTC/USD",41624.4,38024
2022-01-24,36268,37568,32915,36684,1261488095.8586,"BTC/USD",41167.5,37027.4
2022-01-25,36684,37590,35713,36974,706834648.2185,"BTC/USD",40844.45,36289.4
2022-01-26,36971,38924,36270,36835,999321665.2066,"BTC/USD",40531.95,36367.6
2022-01-27,36835,37253,34350,37181,539763250.5883,"BTC/USD",40312.65,36788.4
2022-01-28,37181,38025,36172,37730,439286242.6218,"BTC/USD",40115.05,37080.8
2022-01-29,37730,38799,37293,38190,299638281.9207,"BTC/USD",39931.1,37382
2022-01-30,38190,38400,37362,37909,201767133.1066,"BTC/USD",39735.35,37569
2022-01-31,37909,38768,36650,38487,506675535.9728,"BTC/USD",39522.75,37899.4
2022-02-01,38487,39305,38003,38719,408127902.02,"BTC/USD",39263.1,38207
2022-02-02,38719,38889,36600,36919,477673011.9098,"BTC/USD",38980.45,38044.8
2022-02-03,36919,37398,36256,37333,335759429.5433,"BTC/USD",38692.65,37873.4
2022-02-04,37333,41760,37053,41600,670867015.7314,"BTC/USD",38617.7,38611.6
2022-02-05,41600,41956,40959,41408,364372455.2169,"BTC/USD",38533.35,39195.8
2022-02-06,41408,42716,41133,42409,291812313.9909,"BTC/USD",38543,39933.8
2022-02-07,42409,44548,41666,43871,673366214.5386,"BTC/USD",38618.45,41324.2
2022-02-08,43871,45541,42681,44081,776445251.3218,"BTC/USD",38739.15,42673.8
2022-02-09,44081,44850,43124,44415,512262316.0982,"BTC/USD",38926.7,43236.8
2022-02-10,44415,45880,43214,43523,760214291.7177,"BTC/USD",39280.65,43659.8
2022-02-11,43523,43999,41966,42399,489745590.0661,"BTC/USD",39646.75,43657.8
2022-02-12,42399,43041,41744,42245,269997567.2371,"BTC/USD",39945.6,43332.6
2022-02-13,42245,42790,41892,42077,230841796.4891,"BTC/USD",40215.25,42931.8
2022-02-14,42077,42881,41573,42553,394191352.0255,"BTC/USD",40494.2,42559.4
2022-02-15,42553,44800,42439,44576,450297706.9337,"BTC/USD",40881.25,42770
2022-02-16,44576,44579,43311,43900,417828070.2844,"BTC/USD",41217.2,43070.2
2022-02-17,43900,44188,40089,40540,643143910.3986,"BTC/USD",41357.7,42729.2
2022-02-18,40540,40997,39436,40002,525079532.8445,"BTC/USD",41448.3,42314.2
2022-02-19,40002,40521,39649,40104,245368115.6843,"BTC/USD",41558.05,41824.4
2022-02-20,40104,40140,38000,38392,416457363.756,"BTC/USD",41553.3,40587.6
2022-02-21,38392,39504,36814,37031,736322894.9571,"BTC/USD",41468.9,39213.8
2022-02-22,37031,38466,36363,38252,597475876.7646,"BTC/USD",41535.55,38756.2
2022-02-23,38252,39271,37054,37269,437060801.9909,"BTC/USD",41532.35,38209.6
2022-02-24,37269,39855,34334,38343,1309994331.7251,"BTC/USD",41369.5,37857.4
2022-02-25,38343,39706,37986,39239,540419204.368,"BTC/USD",41261.05,38026.8
2022-02-26,39239,40300,38598,39136,286859847.5171,"BTC/USD",41097.4,38447.8
2022-02-27,39136,39871,36997,37710,471372921.7993,"BTC/USD",40789.35,38339.4
2022-02-28,37710,44223,37458,43188,830751662.7133,"BTC/USD",40744.7,39523.2
2022-03-01,43182,44997,42822,44452,769549166.6329,"BTC/USD",40746.55,40745
2022-03-02,44452,45366,43321,43924,712104772.808,"BTC/USD",40766.6,41682
2022-03-03,43924,44103,41825,42462,535572813.6549,"BTC/USD",40769.75,42347.2
2022-03-04,42462,42542,38571,39155,679636917.4252,"BTC/USD",40615.25,42636.2
2022-03-05,39155,39612,38575,39400,308098616.4351,"BTC/USD",40481.4,41878.6
2022-03-06,39400,39697,38100,38418,383707473.4658,"BTC/USD",40274.65,40671.8
2022-03-07,38418,39546,37154,37986,571503403.6165,"BTC/USD",39945.15,39484.2
2022-03-08,37986,39389,37869,38742,515534788.2948,"BTC/USD",39687.25,38740.2
2022-03-09,38742,42627,38654,41952,803975064.1755,"BTC/USD",39757.85,39299.6
2022-03-10,41952,42053,38523,39432,762484895.4362,"BTC/USD",39729.35,39306
2022-03-11,39432,40250,38243,38733,481108940.217,"BTC/USD",39660.8,39369
2022-03-12,38733,39494,38663,38804,169209434.3709,"BTC/USD",39681.4,39532.6
2022-03-13,38804,39322,37580,37782,279194111.9677,"BTC/USD",39718.95,39340.6
2022-03-14,37782,39932,37564,39681,507820540.148,"BTC/USD",39790.4,38886.4
2022-03-15,39681,39909,38119,39291,456629451.5694,"BTC/USD",39891.5,38858.2
2022-03-16,39291,41730,38764,41131,916065006.7625,"BTC/USD",40030.9,39337.8
2022-03-17,41131,41493,40500,40939,377193814.7625,"BTC/USD",40115.9,39764.8
2022-03-18,40939,42370,40148,41780,452607145.3011,"BTC/USD",40248.1,40564.4
2022-03-19,41780,42418,41524,42231,224490493.5826,"BTC/USD",40474.15,41074.4
2022-03-20,42231,42310,40899,41280,308462888.3534,"BTC/USD",40378.75,41472.2
2022-03-21,41280,41577,40494,41008,406452207.8115,"BTC/USD",40206.55,41447.6
2022-03-22,41008,43388,40885,42373,537016007.4347,"BTC/USD",40129,41734.4
2022-03-23,42373,43048,41758,42900,434155052.3621,"BTC/USD",40150.9,41958.4
2022-03-24,42900,44251,42618,44014,491372257.5669,"BTC/USD",40393.85,42315
2022-03-25,44014,45133,43608,44331,493925187.2492,"BTC/USD",40640.4,42925.2
2022-03-26,44331,44818,44086,44538,196283201.6898,"BTC/USD",40946.4,43631.2
2022-03-27,44538,46961,44445,46841,388789227.8463,"BTC/USD",41389.15,44524.8
2022-03-28,46841,48224,46672,47145,610229472.4109,"BTC/USD",41809.3,45373.8
2022-03-29,47145,48128,46948,47451,478716311.4325,"BTC/USD",42084.25,46061.2
2022-03-30,47451,47733,46556,47075,467810642.812,"BTC/USD",42466.4,46610
2022-03-31,47075,47625,45200,45523,520264756.8548,"BTC/USD",42805.9,46807
2022-04-01,45523,46729,44246,46290,632485760.0663,"BTC/USD",43180.2,46696.8
2022-04-02,46290,47230,45632,45834,346495432.5166,"BTC/USD",43582.8,46434.6
2022-04-03,45834,47462,45549,46417,398234154.202,"BTC/USD",43919.6,46227.8
2022-04-04,46417,46910,45120,46596,445998429.5452,"BTC/USD",44284.85,46132
2022-04-05,46596,47210,45344,45502,421318883.1691,"BTC/USD",44503.4,46127.8
2022-04-06,45502,45519,43102,43163,648568823.5242,"BTC/USD",44614.6,45502.4
2022-04-07,43163,43910,42725,43431,391925284.4507,"BTC/USD",44697.15,45021.8
2022-04-08,43431,43985,42101,42263,467562003.3118,"BTC/USD",44698.75,44191
2022-04-09,42263,42810,42125,42760,165128299.9393,"BTC/USD",44772.75,43423.8
2022-04-10,42760,43428,41861,42162,255887476.6599,"BTC/USD",44830.45,42755.8
2022-04-11,42162,42422,39200,39530,608182457.3756,"BTC/USD",44688.3,42029.2
2022-04-12,39530,40706,39237,40072,468173468.9753,"BTC/USD",44546.9,41357.4
2022-04-13,40072,41580,39581,41147,406619779.5689,"BTC/USD",44403.55,41134.2
2022-04-14,41147,41495,39555,39947,294255357.7485,"BTC/USD",44184.35,40571.6
2022-04-15,39947,40864,39767,40559,233036846.0861,"BTC/USD",43985.4,40251
2022-04-16,40559,40701,40003,40378,151343189.3506,"BTC/USD",43662.25,40420.6
2022-04-17,40378,40606,39555,39686,209991783.776,"BTC/USD",43289.3,40343.4
2022-04-18,39686,41150,38534,40810,484278423.5465,"BTC/USD",42957.25,40276
2022-04-19,40810,41780,40579,41502,268210009.6058,"BTC/USD",42678.6,40587
2022-04-20,41502,42214,40870,41369,382794160.4714,"BTC/USD",42470.9,40749
2022-04-21,41369,42984,39778,40478,493123292.1793,"BTC/USD",42180.3,40769
2022-04-22,40478,40797,39176,39702,421123803.9975,"BTC/USD",41873.7,40772.2
2022-04-23,39702,39981,39291,39452,190995318.5219,"BTC/USD",41525.45,40500.6
2022-04-24,39452,39949,38925,39453,283135959.8431,"BTC/USD",41168.3,40090.8
2022-04-25,39453,40631,38195,40443,654535563.0439,"BTC/USD",40915.35,39905.6
2022-04-26,40443,40808,37706,38110,681448068.4804,"BTC/USD",40662.7,39432
2022-04-27,38110,39472,37869,39241,426577449.0444,"BTC/USD",40453.2,39339.8
2022-04-28,39241,40388,38878,39745,542349206.6866,"BTC/USD",40327.3,39398.4
2022-04-29,39745,39933,38169,38593,382934009.8937,"BTC/USD",40118.95,39226.4
2022-04-30,38593,38789,37574,37630,248511879.0533,"BTC/USD",39892.35,38663.8
2022-05-01,37630,38680,37393,38465,276743571.4107,"BTC/USD",39839.1,38734.8
2022-05-02,38465,39171,38056,38522,580809003.8792,"BTC/USD",39761.6,38591
2022-05-03,38522,38650,37513,37724,367060135.0447,"BTC/USD",39590.45,38186.8
2022-05-04,37724,40026,37660,39687,691542018.694,"BTC/USD",39577.45,38405.6
2022-05-05,39687,39856,35500,36539,1042544456.0997,"BTC/USD",39376.45,38187.4
2022-05-06,36539,36661,35246,36003,752605300.6281,"BTC/USD",39157.7,37695
2022-05-07,36003,36128,34737,35462,288838344.7845,"BTC/USD",38946.5,37083
2022-05-08,35462,35497,33693,34036,671068098.7507,"BTC/USD",38607.8,36345.4
2022-05-09,34036,34238,30050,30082,1829772659.7975,"BTC/USD",38036.8,34424.4
2022-05-10,30082,32647,29721,31006,1329289202.1314,"BTC/USD",37518.65,33317.8
2022-05-11,31006,37250,27669,28971,1805429762.8767,"BTC/USD",36943.3,31911.4
2022-05-12,28971,30113,25429,28945,1752124554.4033,"BTC/USD",36405.45,30608
2022-05-13,28945,30991,28662,29233,882314432.7387,"BTC/USD",35894.5,29647.4
2022-05-14,29233,30308,28559,30047,581638700.4339,"BTC/USD",35424.2,29640.4
2022-05-15,30047,31430,29436,31292,506054777.3158,"BTC/USD",34966.65,29697.6
2022-05-16,31292,31292,29053,29839,835545786.0912,"BTC/USD",34553.1,29871.2
2022-05-17,29839,30756,29420,30428,707577282.3321,"BTC/USD",34112.45,30167.8
2022-05-18,30428,30697,28616,28678,991096561.4497,"BTC/USD",33559.1,30056.8
2022-05-19,28678,30531,28658,30291,885154203.3057,"BTC/USD",33144,30105.6
2022-05-20,30291,30743,28688,29166,843003113.0954,"BTC/USD",32720.8,29680.4
2022-05-21,29166,29630,28908,29415,393932533.3337,"BTC/USD",32268.3,29595.6
2022-05-22,29415,30468,29224,30269,458527133.4962,"BTC/USD",31855.65,29563.8
2022-05-23,30269,30648,28834,29080,838885371.0919,"BTC/USD",31423.45,29644.2
2022-05-24,29080,29822,28635,29633,683247021.4785,"BTC/USD",30920.75,29512.6
2022-05-25,29633,30200,29317,29515,748227924.8583,"BTC/USD",30569.55,29582.4
2022-05-26,29515,29867,27990,29171,1018447257.5469,"BTC/USD",30227.95,29533.6
2022-05-27,29171,29364,28245,28605,1083848605.0116,"BTC/USD",29885.1,29200.8
2022-05-28,28605,29241,28496,28992,342269468.8218,"BTC/USD",29632.9,29183.2
2022-05-29,28992,29566,28808,29438,274605336.9555,"BTC/USD",29600.7,29144.2
2022-05-30,29438,32200,29277,31711,754975999.0239,"BTC/USD",29635.95,29583.4
2022-05-31,31711,32380,31209,31779,690374535.8225,"BTC/USD",29776.35,30105
2022-06-01,31779,31958,29300,29779,1039113330.9013,"BTC/USD",29818.05,30339.8
2022-06-02,29779,30677,29554,30432,708237886.0964,"BTC/USD",29878,30627.8
2022-06-03,30432,30678,29267,29671,589094884.051,"BTC/USD",29859.2,30674.4
2022-06-04,29671,29955,29453,29842,222325947.5732,"BTC/USD",29786.7,30300.6
2022-06-05,29842,30179,29503,29897,254976935.0294,"BTC/USD",29789.6,29924.2
2022-06-06,29897,31750,29865,31347,778236024.7501,"BTC/USD",29835.55,30237.8
2022-06-07,31347,31569,29188,31108,910116295.8404,"BTC/USD",29957.05,30373
2022-06-08,31108,31302,29827,30181,697372555.0236,"BTC/USD",29951.55,30475
2022-06-09,30181,30677,29920,30077,426180688.5158,"BTC/USD",29997.1,30522
2022-06-10,30077,30348,28823,29057,705604804.8044,"BTC/USD",29979.2,30354
2022-06-11,29057,29413,28081,28389,420391431.8059,"BTC/USD",29885.2,29762.4
2022-06-12,28389,28513,26523,26541,772437639.182,"BTC/USD",29758.25,28849
2022-06-13,26541,26844,21879,22426,3178308200.6246,"BTC/USD",29397.9,27298
2022-06-14,22426,23280,20787,22096,2284094053.2209,"BTC/USD",29026.95,25701.8
2022-06-15,22097,22754,20032,22546,2276877668.884,"BTC/USD",28695.7,24399.6
2022-06-16,22546,22949,20196,20364,1146090659.7707,"BTC/USD",28283.65,22794.6
2022-06-17,20364,21334,20205,20430,691282374.1605,"BTC/USD",27855.55,21572.4
2022-06-18,20430,20739,17580,18945,1547783534.2173,"BTC/USD",27330.9,20876.2
2022-06-19,18945,20790,17932,20541,921329035.8475,"BTC/USD",26772.4,20565.2
2022-06-20,20542,21044,19600,20556,967981586.5461,"BTC/USD",26211.25,20167.2
2022-06-21,20556,21693,20337,20704,771225382.7965,"BTC/USD",25757.5,20235.2
2022-06-22,20704,20870,19637,19970,828470612.7856,"BTC/USD",25234.4,20143.2
2022-06-23,19970,21225,19856,21091,613035256.7671,"BTC/USD",24805.4,20572.4
2022-06-24,21091,21532,20710,21218,659037433.3992,"BTC/USD",24374.2,20707.8
2022-06-25,21218,21575,20895,21469,379240374.2355,"BTC/USD",23952.8,20890.4
2022-06-26,21469,21878,20951,21029,327616760.4281,"BTC/USD",23436.9,20955.4
2022-06-27,21029,21520,20494,20715,413555655.2185,"BTC/USD",22917.25,21104.4
2022-06-28,20715,21189,20172,20254,453646729.4312,"BTC/USD",22420.9,20937
2022-06-29,20254,20407,19829,20096,501880339.7795,"BTC/USD",21921.85,20712.6
2022-06-30,20096,20143,18611,19991,800640269.6334,"BTC/USD",21468.55,20417
2022-07-01,19998,20915,18945,19250,822678579.3496,"BTC/USD",21011.6,20061.2
2022-07-02,19250,19421,18958,19223,281563782.0008,"BTC/USD",20645.7,19762.8
2022-07-03,19223,19638,18724,19292,451456828.1678,"BTC/USD",20489,19570.4
2022-07-04,19292,20332,19036,20212,416084748.6073,"BTC/USD",20394.8,19593.6
2022-07-05,20212,20726,19250,20160,557649078.8518,"BTC/USD",20275.5,19627.4
2022-07-06,20160,20651,19747,20544,550728645.434,"BTC/USD",20284.5,19886.2
2022-07-07,20544,21843,20230,21617,620583372.4964,"BTC/USD",20343.85,20365
2022-07-08,21617,22495,21174,21575,687568980.2667,"BTC/USD",20475.35,20821.6
2022-07-09,21577,21960,21309,21581,326486561.242,"BTC/USD",20527.35,21095.4
2022-07-10,21581,21591,20640,20844,417980452.6631,"BTC/USD",20541.75,21232.2
2022-07-11,20845,20848,19862,19945,480013008.1255,"BTC/USD",20503.8,21112.4
2022-07-12,19945,20036,19223,19308,559404785.7771,"BTC/USD",20470.7,20650.6
2022-07-13,19308,20324,18887,20221,1101501083.3292,"BTC/USD",20427.2,20379.8
2022-07-14,20221,20879,19606,20574,528131166.8813,"BTC/USD",20395,20178.4
2022-07-15,20574,21191,20372,20827,394709637.4484,"BTC/USD",20362.9,20175
2022-07-16,20827,21579,20477,21190,319550443.2454,"BTC/USD",20370.95,20424
2022-07-17,21190,21665,20752,20794,313042056.2629,"BTC/USD",20374.9,20721.2
2022-07-18,20794,22770,20763,22438,743362402.1522,"BTC/USD",20484.1,21164.6
2022-07-19,22438,23803,21582,23396,1100443447.4298,"BTC/USD",20649.1,21729
2022-07-20,23396,24286,22918,23225,950549912.5936,"BTC/USD",20810.8,22208.6
2022-07-21,23225,23432,22344,23152,643706264.776,"BTC/USD",21005.9,22601
2022-07-22,23152,23757,22506,22681,648264870.5353,"BTC/USD",21178.8,22978.4
2022-07-23,22681,22999,21950,22450,424516031.6682,"BTC/USD",21336.7,22980.8
2022-07-24,22450,23014,22263,22585,347149958.3502,"BTC/USD",21455.35,22818.6
2022-07-25,22585,22667,21261,21312,610660652.5208,"BTC/USD",21512.95,22436
2022-07-26,21312,21343,20724,21258,573157160.645,"BTC/USD",21548.65,22057.2
2022-07-27,21258,23121,21034,22966,725465125.1497,"BTC/USD",21616.1,22114.2
2022-07-28,22966,24203,22591,23850,924755597.2822,"BTC/USD",21729.85,22394.2
2022-07-29,23850,24452,23435,23784,830240878.8801,"BTC/USD",21840,22634
2022-07-30,23784,24678,23515,23650,523770601.35,"BTC/USD",21980.3,23101.6
2022-07-31,23650,24198,23240,23310,377390480.5397,"BTC/USD",22148.55,23512
2022-08-01,23310,23509,22855,23272,472765618.481,"BTC/USD",22346.75,23573.2
2022-08-02,23272,23459,22663,22989,544581815.3486,"BTC/USD",22485.15,23401
2022-08-03,22989,23645,22694,22824,531023408.9121,"BTC/USD",22597.65,23209
2022-08-04,22824,23227,22356,22622,515783563.9017,"BTC/USD",22687.4,23003.4
2022-08-05,22622,23470,22591,23318,624364843.5997,"BTC/USD",22793.8,23005
2022-08-06,23318,23364,22918,22958,166574362.5374,"BTC/USD",22902,22942.2
2022-08-07,22958,23405,22853,23178,171029091.0172,"BTC/USD",22939,22980
2022-08-08,23178,24249,23161,23816,466241263.0675,"BTC/USD",22960,23178.4
2022-08-09,23814,23932,22869,23157,420119535.3411,"BTC/USD",22956.6,23285.4
2022-08-10,23157,24234,22664,23960,729195660.0578,"BTC/USD",22997,23413.8
2022-08-11,23960,24930,23868,23944,737352260.1745,"BTC/USD",23060.15,23611
